0	Velikite Balgari ( , `` The Great Bulgarians `` ) was the Bulgarian spin-off of the 2002 program `` 100 Greatest Britons `` produced by the BBC .	Aired on the Bulgarian National Television 's Kanal 1 , its first stage began on 9 June 2006 and finished on 10 December , with a show on 23 December announcing the names of the Top 100 as chosen by popular vote .	The Top 10 were announced in alphabetical order .	In the second stage , which lasted until 17 February 2007 , the viewers determined the order in the Top 10 .	Documentaries dedicated to every Top 10 personality were aired during the second stage .
4	Today the migrant population consists largely of Punjabis and Biharis .	Delhi 's ethnic groups are diverse .	The Yamuna river 's flood plains provide fertile alluvial soil suitable for agriculture but are prone to recurrent floods .	The Yamuna , a sacred river in Hinduism , is the only major river flowing through Delhi .	The original natives of Delhi are those whose ancestors lived in the Yamuna basin , a region which spreads radially from the capital up to a distance of approximately 200 kilometres .
1	Case is a Welsh rugby union and professional rugby league footballer of the 1930s , and 1940s .	Desmond `` Des `` J .	He played club level rugby union ( RU ) for Cross Keys RFC , and Newport RFC , and playing representative level rugby league ( RL ) for Wales , and at club level for Bradford Northern , as a , or , i.e .	number 2 or 5 , or 3 or 4 .	Case was a Sergeant Major in the British Army during World War II .
1	The group initially consisted of six members until member E.Den left to pursue his studies .	LC9 ( ) was a South Korean pop boy band formed by Nega Network .	Their name , LC9 , means League of Competition # 9 .	They debuted on May 9 , 2013 with `` MaMa Beat `` on Mnet M !	Countdown .
2	He was inspired to help Christians in neglected British colonies by the Premier of England , Lord Liverpool in 1821 .	The Newfoundland School Society ( N.S.S ) was established on June 30 , 1823 by a merchant named Samuel Codner .	Codner first came to Newfoundland in 1788 and periodically traveled back to England where he was influenced by the Evangelical Revival occurring there during this time .	Knowing the dire conditions in Newfoundland , he formed `` The Society for Educating the Poor of Newfoundland `` which had its first annual meeting at the London Coffee House on July 13 , 1824 .	It was the ability of the N.S.S .
2	Three other former places of worship are no longer used by their original congregation , although only one of these has fallen out of use entirely .	The borough of Crawley , in West Sussex , England , has 43 churches , chapels and other buildings used specifically for worship .	Other religious communities meet in community centres , schools and other buildings whose primary function is secular .	The borough covers the New Town of Crawley , whose development began in the late 1940s , and Gatwick Airport — an international airport which has two multi-faith chapels of its own .	The New Town absorbed three villages with a long history of Christian worship , and later extensions to the boundary have brought other churches into the borough .
4	, duplex , color , finishing , etc . )	HP Universal Print Driver ( UPD ) is an intelligent print driver that supports a broad range of HP LaserJet printers and MFPs .	Developed by Hewlett-Packard , it combines a general purpose driver ( UNIDRV or PSCRIPT ) and HP proprietary extensions .	HP UPD simplifies driver deployment and management .	This advanced print driver has the ability to discover HP printing devices and automatically configure itself to the device capabilities ( e.g .
4	Layout boats come in designs such as pumpkin seed , oval , box like just to name a few .	A layout boat is a low-profile un-motorized oval-like boat that is used by diver duck hunters to hide in when hunting in open water .	They are unique to a specialized form of waterfowl hunting called Layout hunting .	Most layout boats are used for diver duck or ocean duck hunting where open deep water waterfowl species frequent .	Sometimes they are deployed in marshes for more traditional puddle duck hunting or goose hunting .
4	The album 's singles also fared well , `` Fly from the Inside `` reaching No .	Leave a Whisper is the debut studio album by American rock band Shinedown .	The album was released on May 27 , 2003 , faring well due to the success of the singles `` Fly from the Inside `` and `` 45 `` .	Recording took place at Henson Recording Studios and The Blue Room , both in Los Angeles , California . ``	Leave a Whisper `` paved the way for Shinedown 's successful second album , `` Us and Them `` , and was re-released on June 15 , 2004 , to incorporate a cover version of Lynyrd Skynyrd 's `` Simple Man `` .
1	The overture and the first section , `` Temples of Syrinx `` , were released as a single and have been featured in most of Rush 's setlists since .	`` 2112 `` ( pronounced twenty-one twelve ) is a side-long title track from Canadian rock band Rush 's 1976 album of the same name .	The `` sci-fi `` sounds in the beginning of the song were created using an ARP Odyssey synthesizer and an Echoplex tape delay .	On the `` 2112 / Moving Pictures `` episode of the documentary series `` Classic Albums `` , producer Terry Brown states the synth intro is composed of various parts played by Hugh Syme that were put together in a collage .	Since 1997 , when any parts of the song are performed live , they are transposed down one full step , as heard on every live album and DVD from `` Different Stages `` forward .
4	Welton formerly had its own railway station , but today , the nearest railway station is at Long Buckby for the London Midland services to Birmingham New Street , Northampton and London Euston stations , on the Northampton loop of the West Coast Main Line .	Welton is a village and civil parish in the English county of Northamptonshire .	The village is located north of the nearest town Daventry .	It is west-north west of Northampton , south east of Rugby and north-west of London .	The village is of the A361 that runs between Daventry and Crick where the M1 junction 18 gives access to the national motorway network north and south .
4	The Husbands toured the United States four times .	Sarah Reed ( b .	1973 in Tucson , Arizona ) is an American musician , singer , and guitarist .	She is best known as the singer and guitarist for the rock band The Husbands , which she formed and fronted in 2002 .	They released two feature length records on Swami Records and five 7 `` records .
2	It derives its name from Bramerton Pits in Norfolk , where the deposits can be found on the surface .	The Bramertonian Stage is the name for an early Pleistocene stage used in the British Isles .	It precedes the Pre-Pastonian Stage ( Baventian Stage ) .	The exact timing of the beginning and end of the Bramertonian Stage is currently unknown .	It is only known that it is equivalent to the Tiglian C1-4b Stage of Europe and early Pre-Illinoian Stage of North America .
2	The fuel is created from carbon dioxide , water , and electricity with a process powered by renewable energy sources to create a liquid energy carrier called blue crude ( in contrast to regular crude oil ) which is then refined to generate e-diesel .	E-diesel is the name of synthetic diesel created by Audi to be used in automobiles .	Currently , an e-diesel variant is created by Audi research facility in partnership with a company named Sunfire .	E-diesel is considered to be a carbon-neutral fuel as it does not extract new carbon and the energy sources to drive the process are from carbon-neutral sources .	As of April 2015 , an Audi A8 driven by Federal Minister of Education and Research in Germany is using the e-diesel fuel .
